table,/m/04bcr3,57.1,57.1,0.501484156,0.002695631,0.045993324,0.996722102,0.889999986
person,/m/01g317,57.2,60.5,0.830308139,0.003195597,0,0.426243454,0.272671759
frying pan,/m/04v6l4,57.9,58.9,0.571635842,0.000900988,0.003795499,0.319099009,0.607903063
tableware,/m/04brg2,58.3,59.9,0.516596079,0.592178941,0.250162482,0.732328713,0.472299218
table,/m/04bcr3,59.1,59.3,0.511060953,0.00763534,0.026122296,0.992482305,0.889999986
tableware,/m/04brg2,60.2,61.9,0.542612672,0.396700889,0.436641008,0.581959069,0.726457119
table,/m/04bcr3,61.3,61.7,0.515841007,0.010168936,0.04391152,0.989726067,0.903974473
tableware,/m/04brg2,61.3,61.8,0.508508027,0.449184895,0.25003922,0.732658803,0.485519379
drink,/m/0271t,61.6,61.6,0.567836165,0.088134348,0.390149862,0.348087907,0.690910101
frying pan,/m/04v6l4,61.7,61.8,0.625770092,0.000900988,0.019830111,0.319099009,0.669101119
drink,/m/0271t,61.8,61.8,0.615685284,0.71922785,0.130179405,0.853798091,0.718828321
tableware,/m/04brg2,62.2,62.6,0.512107253,0.942315042,0.010444259,0.998424232,0.278886914
tableware,/m/04brg2,62.8,63.1,0.522650421,0.396700889,0.433323413,0.582462668,0.726689637
drink,/m/0271t,64.3,64.3,0.586175501,0.72100842,0.130179405,0.854299188,0.724860132
tableware,/m/04brg2,64.6,65.5,0.545626521,0.588923395,0.247229382,0.735162437,0.476071835
tableware,/m/04brg2,64.6,65.5,0.545626521,0.410668045,0.428345263,0.593764246,0.721062362
coffee cup,/m/02p5f1q,64.8,64.9,0.533002853,0.591052234,0.248131379,0.733812094,0.474616885
tableware,/m/04brg2,66.1,66.1,0.508104026,0.939451098,0.010009619,0.997935832,0.279999107
person,/m/01g317,66.4,72.8,0.923973322,0.276300043,0,0.681471884,0.204488024
tableware,/m/04brg2,68,70,0.509592593,0.940723121,0.00941224,0.998893857,0.277085632
tableware,/m/04brg2,68,69.9,0.532996297,0.396700889,0.437691092,0.580124378,0.724372745
kitchen appliance,/m/0h99cwc,68.5,68.5,0.541030943,0.080900997,0.121801943,0.399099022,0.765298128
tableware,/m/04brg2,69.4,69.6,0.518123686,0.083933979,0.28068012,0.374400437,0.767704546
frying pan,/m/04v6l4,69.5,71.6,0.530656576,0.02741139,0.136793137,0.316066027,0.617314041
tableware,/m/04brg2,71,71.9,0.543339193,0.947084069,0.010593294,1,0.280939102
tableware,/m/04brg2,71.4,72.6,0.529969156,0.396700889,0.43758285,0.580409646,0.724579453
person,/m/01g317,71.5,74.3,0.846661747,0.009069249,0.000900973,0.659276247,0.260208219
tableware,/m/04brg2,72.8,74.4,0.518990159,0.589152038,0.245198712,0.737082958,0.474016666
person,/m/01g317,73.2,73.9,0.844877899,0.455850124,0,0.715998173,0.658286452
kitchen appliance,/m/0h99cwc,73.2,73.4,0.557826996,0.080900997,0.121801943,0.399099022,0.765185118
drink,/m/0271t,73.4,73.4,0.568581402,0.720414758,0.130179405,0.853643298,0.722383916
tableware,/m/04brg2,74.4,76.8,0.533388019,0.396700889,0.437364578,0.583078563,0.727959454
kitchen appliance,/m/0h99cwc,74.4,74.4,0.516776383,0.083933979,0.277867973,0.378720641,0.769797146
tableware,/m/04brg2,74.8,75.3,0.516392589,0.396700889,0.43901971,0.582955658,0.727915704
table,/m/04bcr3,75,76,0.576321006,0.005197033,0.069083378,0.993558049,0.905858636
person,/m/01g317,76,77.9,0.85384059,0,0,0.379545361,0.652284682
tableware,/m/04brg2,76.1,76.2,0.540391803,0.396700889,0.437702388,0.580668986,0.727971077
drink,/m/0271t,76.4,77.9,0.600434482,0.720625401,0.130179405,0.85115993,0.724835694
tableware,/m/04brg2,76.6,80.9,0.544361413,0.849018216,0.234496206,0.992468894,0.524446249
shoe,/m/06rrc,76.7,76.9,0.683434606,0.386355877,0.191710234,0.592246711,0.725646496
tableware,/m/04brg2,77.3,81,0.517695546,0.494986504,0.235346228,0.740000069,0.489025146
tableware,/m/04brg2,77.3,81,0.517695546,0.371824235,0.482050896,0.555459023,0.76795435
bowl,/m/04kkgm,77.5,77.5,0.626638293,0.396700889,0.426297873,0.579872608,0.714599967
table,/m/04bcr3,77.9,79.3,0.608892977,0.016811304,0.091577739,0.985008895,0.969521642
frying pan,/m/04v6l4,77.9,77.9,0.531599522,0.022413064,0.144394711,0.316066027,0.616842151
chair,/m/01mzpv,78,78,0.599664629,0.288484186,0.005057989,0.579379499,0.119146176
tableware,/m/04brg2,79.3,82,0.52237016,0.58520323,0.25053966,0.735954702,0.473789096
drink,/m/0271t,79.8,79.8,0.652741134,0.723401785,0.130179405,0.850052059,0.716308177
frying pan,/m/04v6l4,79.9,79.9,0.504359424,0.029138865,0.120406933,0.316066027,0.602579653
table,/m/04bcr3,80.2,80.2,0.560089529,0.004318003,0.057971362,0.995714128,0.925694823
bowl,/m/04kkgm,81,81.7,0.513997197,0.387616545,0.455177784,0.581080914,0.715906978
tableware,/m/04brg2,81.3,85,0.535357594,0.845402241,0.235398635,0.993358195,0.525698721
tableware,/m/04brg2,81.3,85,0.535357594,0.41260305,0.431328505,0.596182466,0.721503854
drink,/m/0271t,81.4,81.9,0.583928943,0.721470773,0.130179405,0.849920988,0.719979167
table,/m/04bcr3,82,83,0.562735438,0.012346704,0.064363986,0.988052845,0.954213142
coffee cup,/m/02p5f1q,82.2,82.4,0.528971493,0.591034889,0.251188934,0.733953595,0.473598093
kitchen appliance,/m/0h99cwc,82.2,82.2,0.502197564,0.080900997,0.166448593,0.400673807,0.765587389
tableware,/m/04brg2,83.1,83.1,0.51729852,0.946468949,0.012419858,1,0.281697959
bowl,/m/04kkgm,83.2,83.9,0.532267392,0.396700889,0.425197423,0.578896105,0.712639332
drink,/m/0271t,84,87.9,0.643017411,0.723401785,0.130179405,0.848147094,0.726698279
coffee cup,/m/02p5f1q,84,84.2,0.585153162,0.589372098,0.25012216,0.735120296,0.473810166
tableware,/m/04brg2,84,87.9,0.513357878,0.945261717,0.010258738,1,0.281918287
tableware,/m/04brg2,84,87.9,0.513357878,0.593466341,0.247882366,0.737744808,0.475934327
table,/m/04bcr3,84,85.6,0.544051647,0.011271302,0.07835003,0.989825726,0.956278622
frying pan,/m/04v6l4,84.2,84.4,0.521813512,0.024864938,0.128810287,0.316066027,0.608086705
tableware,/m/04brg2,84.4,85.9,0.51224637,0.943517148,0.011030137,0.999170363,0.28442511
kitchen appliance,/m/0h99cwc,85,85.9,0.515969217,0.080900997,0.13161318,0.399099022,0.764367521
coffee cup,/m/02p5f1q,85.1,85.3,0.535013616,0.59250176,0.25005576,0.732746542,0.474094987
bowl,/m/04kkgm,85.1,85.2,0.518382907,0.390318602,0.457227826,0.580411494,0.714979351
tableware,/m/04brg2,87,93.9,0.533982396,0.396700889,0.443427354,0.579648793,0.726673305
frying pan,/m/04v6l4,87.3,88.3,0.522468328,0.02581894,0.135775596,0.316066027,0.608400583
bottle,/m/04dr76w,88,116.066666,0.694084644,0.718098283,0.130179405,0.851478398,0.722555995
table,/m/04bcr3,88,88,0.537636042,0.003726009,0.046072945,0.996714294,0.908111334
person,/m/01g317,88.5,89.1,0.765374184,0.002286365,0.000900973,0.598751426,0.303404033
table,/m/04bcr3,89,89.2,0.534182668,0.002912153,0.057421245,0.997254074,0.931871593
bowl,/m/04kkgm,89,89.1,0.522627831,0.396700889,0.426890254,0.578315616,0.713748753
table,/m/04bcr3,90.3,90.3,0.525271237,0.004793324,0.051467143,0.994315445,0.892062247
frying pan,/m/04v6l4,90.3,91.6,0.512443066,0.000900988,0.026863517,0.319099009,0.67819804
kitchen appliance,/m/0h99cwc,90.7,91.2,0.530638337,0.080900997,0.126993135,0.399099022,0.763450086
person,/m/01g317,92.8,93.2,0.873846948,0.03918948,0.034265574,0.590906501,0.657093406
kitchen appliance,/m/0h99cwc,93.2,93.2,0.512490511,0.080900997,0.14274767,0.399099022,0.771331429
tableware,/m/04brg2,93.5,95.2,0.51503104,0.590398788,0.249334946,0.735371113,0.477485061
food,/m/02wbm,93.7,94.9,0.516531169,0.101255633,0.397866279,0.292677462,0.586597502
frying pan,/m/04v6l4,93.8,93.9,0.567277551,0.03887416,0.061222158,0.296598226,0.669820607
person,/m/01g317,94.2,94.9,0.853984475,0.003567886,0.000900973,0.609930515,0.291636825
tableware,/m/04brg2,94.2,95.9,0.532134056,0.587281466,0.248296797,0.737230778,0.477056623
tableware,/m/04brg2,94.5,100.5,0.521422744,0.049836613,0.294295251,0.316066027,0.741169691
person,/m/01g317,94.8,95.5,0.816253185,0.01769188,0.02919382,0.622314692,0.633801401
table,/m/04bcr3,94.9,95.2,0.548573017,0.018192902,0.095744304,0.985293925,0.975772619
tableware,/m/04brg2,95.2,95.9,0.51885426,0.083933979,0.277867973,0.366083026,0.750930548
frying pan,/m/04v6l4,95.7,95.9,0.521872342,0.02603106,0.128559753,0.316066027,0.59973985
bowl,/m/04kkgm,95.8,95.8,0.524125099,0.396700889,0.420463055,0.581174791,0.719152689
tableware,/m/04brg2,96.6,97,0.518346846,0.844799519,0.23319301,0.994485199,0.526623785
tableware,/m/04brg2,96.6,97,0.518346846,0.588440657,0.247193083,0.734268606,0.479450285
kitchen appliance,/m/0h99cwc,96.7,96.7,0.519258797,0.080900997,0.121801943,0.399699211,0.758198023
frying pan,/m/04v6l4,96.9,97.7,0.589540005,0.080900997,0.009514263,0.399099022,0.67819804
tableware,/m/04brg2,97,98.8,0.513439059,0.940004468,0.0102537,0.998210788,0.281071335
person,/m/01g317,97.2,97.2,0.794062614,0.224093258,0,0.573449612,0.098723546
tableware,/m/04brg2,98.2,98.7,0.543506503,0.589959681,0.248896018,0.735243082,0.47675693
person,/m/01g317,98.3,98.6,0.857066274,0.013059735,0.000900973,0.637742221,0.251689225
food,/m/02wbm,98.8,98.9,0.511698008,0.100199446,0.394816667,0.286006451,0.581381381
table,/m/04bcr3,99,99,0.584697545,0.00690262,0.056461111,0.992733896,0.928325653
tableware,/m/04brg2,99.8,100.3,0.51180172,0.593231857,0.249603763,0.736034751,0.478221625
frying pan,/m/04v6l4,100.3,100.9,0.580572248,0.04346101,0.030179413,0.296598256,0.669820607
person,/m/01g317,100.4,100.4,0.797694325,0.225207627,0.002804012,0.617654562,0.100492418
table,/m/04bcr3,100.6,100.7,0.547192216,0.011029031,0.0340003,0.989657164,0.889999986
tableware,/m/04brg2,100.6,100.9,0.518060446,0.587752879,0.248865619,0.734738052,0.473708242
tableware,/m/04brg2,101.1,103.4,0.51463443,0.418058723,0.413020402,0.601598859,0.705148578
tableware,/m/04brg2,101.1,103.4,0.51463443,0.315880328,0.472157896,0.503406227,0.762008786
tableware,/m/04brg2,101.1,103.4,0.51463443,0.054929774,0.30949223,0.333707094,0.760826707
person,/m/01g317,101.2,101.5,0.815735042,0.275531352,0.001372948,0.60879457,0.103213325
bowl,/m/04kkgm,102,102.8,0.554087043,0.396700889,0.420317292,0.581067801,0.715210617
tableware,/m/04brg2,102,103.4,0.527930796,0.588866591,0.250046849,0.733355105,0.476056367
person,/m/01g317,102.4,102.4,0.828636348,0.255149841,0.001453986,0.669049263,0.109554172
person,/m/01g317,102.8,103.1,0.78745997,0.105760247,0.049490504,0.363861412,0.177370548
